alphabet,mode,payload,sig_len,signatures,alpha,seed,planted,found,report_sig,report_score,report_pos,mismatches
lower26,literal,512,16,10000,0.70,21,0,0,,,,0
lower26,literal,512,16,10000,0.70,22,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,22,0,0,,,,0
lower26,literal,512,16,10000,0.70,23,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,23,0,0,,,,0
lower26,literal,512,16,10000,0.70,24,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,24,0,0,,,,0
lower26,literal,512,16,10000,0.70,25,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,25,0,0,,,,0
lower26,literal,512,16,10000,0.70,26,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,26,0,0,,,,0
lower26,literal,512,16,10000,0.70,27,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,27,0,0,,,,0
lower26,literal,512,16,10000,0.70,28,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,28,0,0,,,,0
lower26,literal,512,16,10000,0.70,29,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,29,0,0,,,,0
lower26,literal,512,16,10000,0.70,30,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,30,0,0,,,,0
lower26,literal,512,16,10000,0.70,31,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,31,0,0,,,,0
lower26,literal,512,16,10000,0.70,32,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,32,0,0,,,,0
lower26,literal,512,16,10000,0.70,33,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,33,0,0,,,,0
lower26,literal,512,16,10000,0.70,34,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,34,0,0,,,,0
lower26,literal,512,16,10000,0.70,35,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,35,0,0,,,,0
lower26,literal,512,16,10000,0.70,36,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,36,0,0,,,,0
lower26,literal,512,16,10000,0.70,37,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,37,0,0,,,,0
lower26,literal,512,16,10000,0.70,38,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,38,0,0,,,,0
lower26,literal,512,16,10000,0.70,39,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,39,0,0,,,,0
lower26,literal,512,16,10000,0.70,40,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,40,0,0,,,,0
lower26,literal,512,16,10000,0.70,41,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,41,0,0,,,,0
lower26,literal,512,16,10000,0.70,42,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,42,0,0,,,,0
lower26,literal,512,16,10000,0.70,43,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,43,0,0,,,,0
lower26,literal,512,16,10000,0.70,44,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,44,0,0,,,,0
lower26,literal,512,16,10000,0.70,45,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,45,0,0,,,,0
lower26,literal,512,16,10000,0.70,46,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,46,0,0,,,,0
lower26,literal,512,16,10000,0.70,47,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,47,0,0,,,,0
lower26,literal,512,16,10000,0.70,48,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,48,0,0,,,,0
lower26,literal,512,16,10000,0.70,49,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,49,0,0,,,,0
lower26,literal,512,16,10000,0.70,50,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,50,0,0,,,,0
lower26,literal,512,16,10000,0.70,51,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,51,0,0,,,,0
lower26,literal,512,16,10000,0.70,52,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,52,0,0,,,,0
lower26,literal,512,16,10000,0.70,53,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,53,0,0,,,,0
lower26,literal,512,16,10000,0.70,54,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,54,0,0,,,,0
lower26,literal,512,16,10000,0.70,55,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,55,0,0,,,,0
lower26,literal,512,16,10000,0.70,56,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,56,0,0,,,,0
lower26,literal,512,16,10000,0.70,57,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,57,0,0,,,,0
lower26,literal,512,16,10000,0.70,58,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,58,0,0,,,,0
lower26,literal,512,16,10000,0.70,59,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,59,0,0,,,,0
lower26,literal,512,16,10000,0.70,60,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,60,0,0,,,,0
lower26,literal,512,16,10000,0.70,61,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,61,0,0,,,,0
lower26,literal,512,16,10000,0.70,62,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,62,0,0,,,,0
lower26,literal,512,16,10000,0.70,63,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,63,0,0,,,,0
lower26,literal,512,16,10000,0.70,64,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,64,0,0,,,,0
lower26,literal,512,16,10000,0.70,65,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,65,0,0,,,,0
lower26,literal,512,16,10000,0.70,66,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,66,0,0,,,,0
lower26,literal,512,16,10000,0.70,67,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,67,0,0,,,,0
lower26,literal,512,16,10000,0.70,68,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,68,0,0,,,,0
lower26,literal,512,16,10000,0.70,69,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,69,0,0,,,,0
lower26,literal,512,16,10000,0.70,70,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,70,0,0,,,,0
lower26,literal,512,16,10000,0.70,71,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,71,0,0,,,,0
lower26,literal,512,16,10000,0.70,72,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,72,0,0,,,,0
lower26,literal,512,16,10000,0.70,73,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,73,0,0,,,,0
lower26,literal,512,16,10000,0.70,74,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,74,0,0,,,,0
lower26,literal,512,16,10000,0.70,75,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,75,0,0,,,,0
lower26,literal,512,16,10000,0.70,76,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,76,0,0,,,,0
lower26,literal,512,16,10000,0.70,77,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,77,0,0,,,,0
lower26,literal,512,16,10000,0.70,78,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,78,0,0,,,,0
lower26,literal,512,16,10000,0.70,79,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,79,0,0,,,,0
lower26,literal,512,16,10000,0.70,80,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,80,0,0,,,,0
lower26,literal,512,16,10000,0.70,81,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,81,0,0,,,,0
lower26,literal,512,16,10000,0.70,82,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,82,0,0,,,,0
lower26,literal,512,16,10000,0.70,83,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,83,0,0,,,,0
lower26,literal,512,16,10000,0.70,84,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,84,0,0,,,,0
lower26,literal,512,16,10000,0.70,85,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,85,0,0,,,,0
lower26,literal,512,16,10000,0.70,86,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,86,0,0,,,,0
lower26,literal,512,16,10000,0.70,87,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,87,0,0,,,,0
lower26,literal,512,16,10000,0.70,88,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,88,0,0,,,,0
lower26,literal,512,16,10000,0.70,89,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,89,0,0,,,,0
lower26,literal,512,16,10000,0.70,90,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,90,0,0,,,,0
lower26,literal,512,16,10000,0.70,91,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,91,0,0,,,,0
lower26,literal,512,16,10000,0.70,92,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,92,0,0,,,,0
lower26,literal,512,16,10000,0.70,93,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,93,0,0,,,,0
lower26,literal,512,16,10000,0.70,94,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,94,0,0,,,,0
lower26,literal,512,16,10000,0.70,95,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,95,0,0,,,,0
lower26,literal,512,16,10000,0.70,96,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,96,0,0,,,,0
lower26,literal,512,16,10000,0.70,97,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,97,0,0,,,,0
lower26,literal,512,16,10000,0.70,98,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,98,0,0,,,,0
lower26,literal,512,16,10000,0.70,99,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,99,0,0,,,,0
lower26,literal,512,16,10000,0.70,100,1,1,1356,12,11,0
lower26,literal,512,16,10000,0.70,100,0,0,,,,0
lower26,literal,512,16,10000,0.80,1,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,1,0,0,,,,0
lower26,literal,512,16,10000,0.80,2,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,2,0,0,,,,0
lower26,literal,512,16,10000,0.80,3,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,3,0,0,,,,0
lower26,literal,512,16,10000,0.80,4,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,4,0,0,,,,0
lower26,literal,512,16,10000,0.80,5,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,5,0,0,,,,0
lower26,literal,512,16,10000,0.80,6,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,6,0,0,,,,0
lower26,literal,512,16,10000,0.80,7,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,7,0,0,,,,0
lower26,literal,512,16,10000,0.80,8,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,8,0,0,,,,0
lower26,literal,512,16,10000,0.80,9,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,9,0,0,,,,0
lower26,literal,512,16,10000,0.80,10,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,10,0,0,,,,0
lower26,literal,512,16,10000,0.80,11,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,11,0,0,,,,0
lower26,literal,512,16,10000,0.80,12,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,12,0,0,,,,0
lower26,literal,512,16,10000,0.80,13,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,13,0,0,,,,0
lower26,literal,512,16,10000,0.80,14,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,14,0,0,,,,0
lower26,literal,512,16,10000,0.80,15,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,15,0,0,,,,0
lower26,literal,512,16,10000,0.80,16,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,16,0,0,,,,0
lower26,literal,512,16,10000,0.80,17,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,17,0,0,,,,0
lower26,literal,512,16,10000,0.80,18,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,18,0,0,,,,0
lower26,literal,512,16,10000,0.80,19,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,19,0,0,,,,0
lower26,literal,512,16,10000,0.80,20,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,20,0,0,,,,0
lower26,literal,512,16,10000,0.80,21,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,21,0,0,,,,0
lower26,literal,512,16,10000,0.80,22,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,22,0,0,,,,0
lower26,literal,512,16,10000,0.80,23,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,23,0,0,,,,0
lower26,literal,512,16,10000,0.80,24,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,24,0,0,,,,0
lower26,literal,512,16,10000,0.80,25,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,25,0,0,,,,0
lower26,literal,512,16,10000,0.80,26,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,26,0,0,,,,0
lower26,literal,512,16,10000,0.80,27,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,27,0,0,,,,0
lower26,literal,512,16,10000,0.80,28,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,28,0,0,,,,0
lower26,literal,512,16,10000,0.80,29,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,29,0,0,,,,0
lower26,literal,512,16,10000,0.80,30,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,30,0,0,,,,0
lower26,literal,512,16,10000,0.80,31,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,31,0,0,,,,0
lower26,literal,512,16,10000,0.80,32,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,32,0,0,,,,0
lower26,literal,512,16,10000,0.80,33,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,33,0,0,,,,0
lower26,literal,512,16,10000,0.80,34,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,34,0,0,,,,0
lower26,literal,512,16,10000,0.80,35,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,35,0,0,,,,0
lower26,literal,512,16,10000,0.80,36,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,36,0,0,,,,0
lower26,literal,512,16,10000,0.80,37,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,37,0,0,,,,0
lower26,literal,512,16,10000,0.80,38,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,38,0,0,,,,0
lower26,literal,512,16,10000,0.80,39,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,39,0,0,,,,0
lower26,literal,512,16,10000,0.80,40,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,40,0,0,,,,0
lower26,literal,512,16,10000,0.80,41,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,41,0,0,,,,0
lower26,literal,512,16,10000,0.80,42,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,42,0,0,,,,0
lower26,literal,512,16,10000,0.80,43,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,43,0,0,,,,0
lower26,literal,512,16,10000,0.80,44,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,44,0,0,,,,0
lower26,literal,512,16,10000,0.80,45,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,45,0,0,,,,0
lower26,literal,512,16,10000,0.80,46,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,46,0,0,,,,0
lower26,literal,512,16,10000,0.80,47,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,47,0,0,,,,0
lower26,literal,512,16,10000,0.80,48,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,48,0,0,,,,0
lower26,literal,512,16,10000,0.80,49,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,49,0,0,,,,0
lower26,literal,512,16,10000,0.80,50,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,50,0,0,,,,0
lower26,literal,512,16,10000,0.80,51,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,51,0,0,,,,0
lower26,literal,512,16,10000,0.80,52,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,52,0,0,,,,0
lower26,literal,512,16,10000,0.80,53,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,53,0,0,,,,0
lower26,literal,512,16,10000,0.80,54,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,54,0,0,,,,0
lower26,literal,512,16,10000,0.80,55,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,55,0,0,,,,0
lower26,literal,512,16,10000,0.80,56,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,56,0,0,,,,0
lower26,literal,512,16,10000,0.80,57,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,57,0,0,,,,0
lower26,literal,512,16,10000,0.80,58,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,58,0,0,,,,0
lower26,literal,512,16,10000,0.80,59,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,59,0,0,,,,0
lower26,literal,512,16,10000,0.80,60,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,60,0,0,,,,0
lower26,literal,512,16,10000,0.80,61,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,61,0,0,,,,0
lower26,literal,512,16,10000,0.80,62,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,62,0,0,,,,0
lower26,literal,512,16,10000,0.80,63,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,63,0,0,,,,0
lower26,literal,512,16,10000,0.80,64,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,64,0,0,,,,0
lower26,literal,512,16,10000,0.80,65,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,65,0,0,,,,0
lower26,literal,512,16,10000,0.80,66,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,66,0,0,,,,0
lower26,literal,512,16,10000,0.80,67,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,67,0,0,,,,0
lower26,literal,512,16,10000,0.80,68,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,68,0,0,,,,0
lower26,literal,512,16,10000,0.80,69,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,69,0,0,,,,0
lower26,literal,512,16,10000,0.80,70,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,70,0,0,,,,0
lower26,literal,512,16,10000,0.80,71,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,71,0,0,,,,0
lower26,literal,512,16,10000,0.80,72,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,72,0,0,,,,0
lower26,literal,512,16,10000,0.80,73,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,73,0,0,,,,0
lower26,literal,512,16,10000,0.80,74,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,74,0,0,,,,0
lower26,literal,512,16,10000,0.80,75,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,75,0,0,,,,0
lower26,literal,512,16,10000,0.80,76,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,76,0,0,,,,0
lower26,literal,512,16,10000,0.80,77,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,77,0,0,,,,0
lower26,literal,512,16,10000,0.80,78,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,78,0,0,,,,0
lower26,literal,512,16,10000,0.80,79,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,79,0,0,,,,0
lower26,literal,512,16,10000,0.80,80,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,80,0,0,,,,0
lower26,literal,512,16,10000,0.80,81,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,81,0,0,,,,0
lower26,literal,512,16,10000,0.80,82,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,82,0,0,,,,0
lower26,literal,512,16,10000,0.80,83,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,83,0,0,,,,0
lower26,literal,512,16,10000,0.80,84,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,84,0,0,,,,0
lower26,literal,512,16,10000,0.80,85,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,85,0,0,,,,0
lower26,literal,512,16,10000,0.80,86,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,86,0,0,,,,0
lower26,literal,512,16,10000,0.80,87,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,87,0,0,,,,0
lower26,literal,512,16,10000,0.80,88,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,88,0,0,,,,0
lower26,literal,512,16,10000,0.80,89,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,89,0,0,,,,0
lower26,literal,512,16,10000,0.80,90,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,90,0,0,,,,0
lower26,literal,512,16,10000,0.80,91,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,91,0,0,,,,0
lower26,literal,512,16,10000,0.80,92,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,92,0,0,,,,0
lower26,literal,512,16,10000,0.80,93,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,93,0,0,,,,0
lower26,literal,512,16,10000,0.80,94,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,94,0,0,,,,0
lower26,literal,512,16,10000,0.80,95,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,95,0,0,,,,0
lower26,literal,512,16,10000,0.80,96,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,96,0,0,,,,0
lower26,literal,512,16,10000,0.80,97,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,97,0,0,,,,0
lower26,literal,512,16,10000,0.80,98,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,98,0,0,,,,0
lower26,literal,512,16,10000,0.80,99,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,99,0,0,,,,0
lower26,literal,512,16,10000,0.80,100,1,1,1356,13,12,0
lower26,literal,512,16,10000,0.80,100,0,0,,,,0
lower26,literal,512,16,10000,0.90,1,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,1,0,0,,,,0
lower26,literal,512,16,10000,0.90,2,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,2,0,0,,,,0
lower26,literal,512,16,10000,0.90,3,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,3,0,0,,,,0
lower26,literal,512,16,10000,0.90,4,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,4,0,0,,,,0
lower26,literal,512,16,10000,0.90,5,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,5,0,0,,,,0
lower26,literal,512,16,10000,0.90,6,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,6,0,0,,,,0
lower26,literal,512,16,10000,0.90,7,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,7,0,0,,,,0
lower26,literal,512,16,10000,0.90,8,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,8,0,0,,,,0
lower26,literal,512,16,10000,0.90,9,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,9,0,0,,,,0
lower26,literal,512,16,10000,0.90,10,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,10,0,0,,,,0
lower26,literal,512,16,10000,0.90,11,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,11,0,0,,,,0
lower26,literal,512,16,10000,0.90,12,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,12,0,0,,,,0
lower26,literal,512,16,10000,0.90,13,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,13,0,0,,,,0
lower26,literal,512,16,10000,0.90,14,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,14,0,0,,,,0
lower26,literal,512,16,10000,0.90,15,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,15,0,0,,,,0
lower26,literal,512,16,10000,0.90,16,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,16,0,0,,,,0
lower26,literal,512,16,10000,0.90,17,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,17,0,0,,,,0
lower26,literal,512,16,10000,0.90,18,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,18,0,0,,,,0
lower26,literal,512,16,10000,0.90,19,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,19,0,0,,,,0
lower26,literal,512,16,10000,0.90,20,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,20,0,0,,,,0
lower26,literal,512,16,10000,0.90,21,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,21,0,0,,,,0
lower26,literal,512,16,10000,0.90,22,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,22,0,0,,,,0
lower26,literal,512,16,10000,0.90,23,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,23,0,0,,,,0
lower26,literal,512,16,10000,0.90,24,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,24,0,0,,,,0
lower26,literal,512,16,10000,0.90,25,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,25,0,0,,,,0
lower26,literal,512,16,10000,0.90,26,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,26,0,0,,,,0
lower26,literal,512,16,10000,0.90,27,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,27,0,0,,,,0
lower26,literal,512,16,10000,0.90,28,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,28,0,0,,,,0
lower26,literal,512,16,10000,0.90,29,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,29,0,0,,,,0
lower26,literal,512,16,10000,0.90,30,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,30,0,0,,,,0
lower26,literal,512,16,10000,0.90,31,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,31,0,0,,,,0
lower26,literal,512,16,10000,0.90,32,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,32,0,0,,,,0
lower26,literal,512,16,10000,0.90,33,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,33,0,0,,,,0
lower26,literal,512,16,10000,0.90,34,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,34,0,0,,,,0
lower26,literal,512,16,10000,0.90,35,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,35,0,0,,,,0
lower26,literal,512,16,10000,0.90,36,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,36,0,0,,,,0
lower26,literal,512,16,10000,0.90,37,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,37,0,0,,,,0
lower26,literal,512,16,10000,0.90,38,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,38,0,0,,,,0
lower26,literal,512,16,10000,0.90,39,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,39,0,0,,,,0
lower26,literal,512,16,10000,0.90,40,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,40,0,0,,,,0
lower26,literal,512,16,10000,0.90,41,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,41,0,0,,,,0
lower26,literal,512,16,10000,0.90,42,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,42,0,0,,,,0
lower26,literal,512,16,10000,0.90,43,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,43,0,0,,,,0
lower26,literal,512,16,10000,0.90,44,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,44,0,0,,,,0
lower26,literal,512,16,10000,0.90,45,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,45,0,0,,,,0
